Source,CH1,CH2
Second,Volt,Volt
 0.00240400016,-0.05200,0.34400
 0.00240479984,-0.05400,0.33600
 0.00240560000,-0.04600,0.33600
 0.00240640000,-0.04800,0.34400
 0.00240720000,-0.05600,0.33600
 0.00240800000,-0.05200,0.34400
 0.00240880000,-0.04600,0.34400
 0.00240960000,-0.05200,0.33600
 0.00241040000,-0.06000,0.33600
 0.00241120000,-0.05400,0.34400
 0.00241200000,-0.05000,0.34400
 0.00241280000,-0.05200,0.33600
 0.00241360000,-0.06000,0.33600
 0.00241440000,-0.05400,0.34400
 0.00241520000,-0.04800,0.33600
 0.00241600000,-0.05400,0.33600
 0.00241680000,-0.06000,0.34400
 0.00241760000,-0.05800,0.34400
 0.00241840000,-0.05200,0.34400
 0.00241920000,-0.05400,0.34400
 0.00242000000,-0.06000,0.33600
 0.00242080000,-0.05600,0.33600
 0.00242160000,-0.05400,0.34400
 0.00242240000,-0.05400,0.33600
 0.00242320000,-0.06200,0.33600
 0.00242400000,-0.06000,0.33600
 0.00242480000,-0.05600,0.34400
 0.00242560000,-0.05200,0.34400
 0.00242640016,-0.06600,0.33600
 0.00242720016,-0.06000,0.34400
 0.00242800016,-0.05400,0.33600
 0.00242880016,-0.05600,0.33600
 0.00242960016,-0.06400,0.33600
 0.00243040016,-0.06400,0.33600
 0.00243120016,-0.05400,0.33600
 0.00243200016,-0.06000,0.33600
 0.00243280016,-0.06200,0.33600
 0.00243360016,-0.06400,0.33600
 0.00243440016,-0.05600,0.33600
 0.00243519984,-0.06000,0.33600
 0.00243600000,-0.06400,0.33600
 0.00243680000,-0.06400,0.33600
 0.00243760000,-0.06000,0.34400
 0.00243840000,-0.06000,0.34400
 0.00243920000,-0.07000,0.33600
 0.00244000000,-0.06000,0.33600
 0.00244080000,-0.06000,0.34400
 0.00244160000,-0.06400,0.34400
 0.00244240000,-0.07000,0.34400
 0.00244320000,-0.06400,0.34400
 0.00244400000,-0.05800,0.34400
 0.00244480000,-0.06800,0.34400
 0.00244560000,-0.06600,0.33600
 0.00244640000,-0.06400,0.33600
 0.00244720000,-0.06000,0.33600
 0.00244800000,-0.06800,0.33600
 0.00244880000,-0.06800,0.33600
 0.00244960000,-0.06400,0.33600
 0.00245040000,-0.06400,0.34400
 0.00245120000,-0.06800,0.33600
 0.00245200000,-0.07200,0.34400
 0.00245280000,-0.06600,0.33600
 0.00245360000,-0.06600,0.33600
 0.00245440000,-0.06800,0.34400
 0.00245520000,-0.07400,0.33600
 0.00245600000,-0.07000,0.33600
 0.00245680016,-0.07000,0.33600
 0.00245760016,-0.07200,0.34400
 0.00245840016,-0.07200,0.33600
 0.00245920016,-0.07000,0.33600
 0.00246000016,-0.06600,0.34400
 0.00246080016,-0.07200,0.34400
 0.00246160016,-0.07600,0.33600
 0.00246240016,-0.07200,0.34400
 0.00246320016,-0.06600,0.33600
 0.00246400016,-0.07600,0.33600
 0.00246480016,-0.07800,0.34400
 0.00246559984,-0.07000,0.34400
 0.00246639984,-0.07200,0.33600
 0.00246720000,-0.07400,0.33600
 0.00246800000,-0.08000,0.34400
 0.00246880000,-0.07200,0.33600
 0.00246960000,-0.07200,0.33600
 0.00247040000,-0.07600,0.33600
 0.00247120000,-0.08000,0.33600
 0.00247200000,-0.07200,0.34400
 0.00247280000,-0.07400,0.33600
 0.00247360000,-0.07600,0.33600
 0.00247440000,-0.08000,0.33600
 0.00247520000,-0.07800,0.33600
 0.00247600000,-0.07600,0.33600
 0.00247680000,-0.07600,0.34400
 0.00247760000,-0.08200,0.33600
 0.00247840000,-0.07600,0.34400
 0.00247920000,-0.07800,0.33600
 0.00248000000,-0.07400,0.33600
 0.00248080000,-0.08200,0.34400
 0.00248160000,-0.07800,0.33600
 0.00248240000,-0.07600,0.33600
 0.00248320000,-0.07600,0.34400
 0.00248400000,-0.08600,0.33600
 0.00248480000,-0.08200,0.33600
 0.00248560000,-0.07800,0.33600
 0.00248640000,-0.07600,0.34400
 0.00248720016,-0.08000,0.34400
 0.00248800016,-0.08600,0.33600
 0.00248880016,-0.07600,0.33600
 0.00248960016,-0.08200,0.33600
 0.00249040016,-0.08200,0.34400
 0.00249120016,-0.08600,0.33600
 0.00249200016,-0.07800,0.33600
 0.00249280016,-0.07800,0.34400
 0.00249360016,-0.08600,0.34400
 0.00249440016,-0.08600,0.33600
 0.00249520016,-0.08200,0.33600
 0.00249599984,-0.07800,0.33600
 0.00249679984,-0.08800,0.33600
 0.00249760000,-0.08800,-0.33600
 0.00249840000,-0.08400,-0.33600
 0.00249920000,-0.07800,-0.33600
 0.00250000000,-0.08800,-0.33600
 0.00250080000,-0.08800,-0.33600
 0.00250160000,-0.08000,-0.33600
 0.00250240000,-0.08200,-0.33600
 0.00250320000,-0.08400,-0.33600
 0.00250400000,-0.08800,-0.33600
 0.00250480000,-0.08200,-0.33600
 0.00250560000,-0.07600,-0.33600
 0.00250640000,-0.08000,-0.33600
 0.00250720000,-0.08600,-0.33600
 0.00250800000,-0.08200,-0.33600
 0.00250880000,-0.07200,-0.33600
 0.00250960000,-0.08200,-0.33600
 0.00251040000,-0.08400,-0.32800
 0.00251120000,-0.08200,-0.33600
 0.00251200000,-0.07200,-0.33600
 0.00251280000,-0.07600,-0.33600
 0.00251360000,-0.08400,-0.33600
 0.00251440000,-0.07800,-0.32800
 0.00251520000,-0.07600,-0.33600
 0.00251600000,-0.07200,-0.32800
 0.00251680000,-0.08400,-0.33600
 0.00251760016,-0.07800,-0.33600
 0.00251840016,-0.07200,-0.33600
 0.00251920016,-0.07200,-0.33600
 0.00252000016,-0.08000,-0.33600
 0.00252080016,-0.08000,-0.33600
 0.00252160016,-0.07000,-0.32800
 0.00252240016,-0.07000,-0.33600
 0.00252320016,-0.07400,-0.33600
 0.00252400016,-0.08000,-0.33600
 0.00252480016,-0.07200,-0.33600
 0.00252560016,-0.07400,-0.33600
 0.00252640016,-0.07000,-0.32800
 0.00252719984,-0.07600,-0.32800
 0.00252800000,-0.07200,-0.32800
 0.00252880000,-0.06800,-0.33600
 0.00252960000,-0.07000,-0.33600
 0.00253040000,-0.07200,-0.33600
 0.00253120000,-0.07600,-0.32800
 0.00253200000,-0.06400,-0.33600
 0.00253280000,-0.06600,-0.32800
 0.00253360000,-0.07200,-0.33600
 0.00253440000,-0.07200,-0.33600
 0.00253520000,-0.06400,-0.33600
 0.00253600000,-0.06400,-0.32800
 0.00253680000,-0.07000,-0.33600
 0.00253760000,-0.07000,-0.33600
 0.00253840000,-0.06600,-0.33600
 0.00253920000,-0.06200,-0.33600
 0.00254000000,-0.07000,-0.33600
 0.00254080000,-0.06800,-0.33600
 0.00254160000,-0.07000,-0.33600
 0.00254240000,-0.06400,-0.33600
 0.00254320000,-0.06200,-0.32800
 0.00254400000,-0.07000,-0.32800
 0.00254480000,-0.06800,-0.33600
 0.00254560000,-0.06600,-0.32800
 0.00254640000,-0.06000,-0.33600
 0.00254720000,-0.07200,-0.33600
 0.00254800000,-0.06800,-0.33600
 0.00254880016,-0.06200,-0.32800
 0.00254960016,-0.06000,-0.33600
 0.00255040016,-0.06400,-0.33600
 0.00255120016,-0.06800,-0.33600
 0.00255200016,-0.06000,-0.33600
 0.00255280016,-0.06200,-0.33600
 0.00255360016,-0.06200,-0.33600
 0.00255440016,-0.06800,-0.33600
 0.00255520016,-0.06000,-0.33600
 0.00255600016,-0.05800,-0.33600
 0.00255680016,-0.05600,-0.32800
 0.00255759984,-0.06400,-0.32800
 0.00255840000,-0.06000,-0.33600
 0.00255920000,-0.05600,-0.33600
 0.00256000000,-0.05800,-0.33600
 0.00256080000,-0.06200,-0.32800
 0.00256160000,-0.06000,-0.33600
 0.00256240000,-0.05800,-0.33600
 0.00256320000,-0.05200,-0.33600
 0.00256400000,-0.06000,-0.32800
 0.00256480000,-0.06000,-0.33600
 0.00256560000,-0.05800,-0.33600
 0.00256640000,-0.05200,-0.33600
 0.00256720000,-0.05800,-0.33600
 0.00256800000,-0.06000,-0.33600
 0.00256880000,-0.05800,-0.33600
 0.00256960000,-0.05000,-0.33600
 0.00257040000,-0.05400,-0.32800
 0.00257120000,-0.06000,-0.33600
 0.00257200000,-0.05400,-0.33600
 0.00257280000,-0.05200,-0.33600
 0.00257360000,-0.04800,-0.33600
 0.00257440000,-0.05800,-0.33600
 0.00257520000,-0.05600,-0.33600
 0.00257600000,-0.05200,-0.33600
 0.00257680000,-0.04800,-0.33600
 0.00257760000,-0.05000,-0.33600
 0.00257840000,-0.05400,-0.33600
 0.00257920016,-0.05400,-0.33600
 0.00258000016,-0.04800,-0.33600
 0.00258080016,-0.04600,-0.33600
 0.00258160016,-0.05800,-0.33600
 0.00258240016,-0.05200,-0.33600
 0.00258320016,-0.04800,-0.33600
 0.00258400016,-0.04600,-0.33600
 0.00258480016,-0.05200,-0.33600
 0.00258560016,-0.05400,-0.32800
 0.00258640016,-0.04400,-0.33600
 0.00258720016,-0.04600,-0.33600
 0.00258799984,-0.05200,-0.33600
 0.00258879984,-0.05200,-0.33600
 0.00258960000,-0.04400,-0.33600
 0.00259040000,-0.04400,-0.33600
 0.00259120000,-0.04600,-0.32800
 0.00259200000,-0.05200,-0.33600
 0.00259280000,-0.04400,-0.33600
 0.00259360000,-0.03800,-0.33600
 0.00259440000,-0.04800,-0.33600
 0.00259520000,-0.04800,-0.33600
 0.00259600000,-0.04600,-0.33600
 0.00259680000,-0.04200,-0.32800
 0.00259760000,-0.04400,-0.33600
 0.00259840000,-0.04800,-0.33600
 0.00259920000,-0.04600,-0.33600
 0.00260000000,-0.04200,-0.33600
 0.00260080000,-0.04200,-0.32800
 0.00260160000,-0.04600,-0.33600
 0.00260240000,-0.04400,-0.33600
 0.00260320000,-0.04400,-0.33600
 0.00260400000,-0.03600,-0.33600
 0.00260480000,-0.04400,-0.33600
 0.00260560000,-0.04600,-0.33600
 0.00260640000,-0.03600,-0.33600
 0.00260720000,-0.03800,-0.33600
 0.00260800000,-0.04200,-0.33600
 0.00260880000,-0.04600,-0.33600
 0.00260960016,-0.03000,-0.33600
 0.00261040016,-0.04000,-0.32800
 0.00261120016,-0.04400,-0.32800
 0.00261200016,-0.04200,-0.33600
 0.00261280016,-0.03000,-0.32800
 0.00261360016,-0.03800,-0.33600
 0.00261440016,-0.04400,-0.32800
 0.00261520016,-0.03400,-0.33600
 0.00261600016,-0.03200,-0.33600
 0.00261680016,-0.03800,-0.32800
 0.00261760016,-0.03800,-0.32800
 0.00261839984,-0.03800,-0.33600
 0.00261919984,-0.03000,-0.33600
 0.00262000000,-0.03400,-0.32800
 0.00262080000,-0.03800,-0.33600
 0.00262160000,-0.03600,-0.33600
 0.00262240000,-0.03000,-0.33600
 0.00262320000,-0.03400,-0.32800
 0.00262400000,-0.03600,-0.33600
 0.00262480000,-0.03800,-0.33600
 0.00262560000,-0.03000,-0.33600
 0.00262640000,-0.03000,-0.32800
 0.00262720000,-0.03600,-0.32800
 0.00262800000,-0.03400,-0.33600
 0.00262880000,-0.03000,-0.33600
 0.00262960000,-0.02800,-0.32800
 0.00263040000,-0.03600,-0.33600
 0.00263120000,-0.03600,-0.33600
 0.00263200000,-0.03000,-0.32800
 0.00263280000,-0.02600,-0.33600
 0.00263360000,-0.03200,-0.33600
 0.00263440000,-0.03400,-0.33600
 0.00263520000,-0.02800,-0.33600
 0.00263600000,-0.03000,-0.33600
 0.00263680000,-0.03000,-0.33600
 0.00263760000,-0.03600,-0.32800
 0.00263840000,-0.02600,-0.33600
 0.00263920000,-0.02800,-0.33600
 0.00264000000,-0.03000,-0.33600
 0.00264080000,-0.03400,-0.33600
 0.00264160000,-0.02600,-0.32800
 0.00264240000,-0.02600,-0.33600
 0.00264320000,-0.03000,-0.33600
 0.00264400000,-0.03000,-0.33600
 0.00264480000,-0.03000,-0.33600
 0.00264560000,-0.02200,-0.33600
 0.00264640000,-0.03000,-0.33600
 0.00264720000,-0.03000,-0.33600
 0.00264800000,-0.02400,-0.33600
 0.00264880000,-0.02400,-0.33600
 0.00264960000,-0.02600,-0.32800
 0.00265040000,-0.03000,-0.33600
 0.00265120000,-0.02400,-0.33600
 0.00265200000,-0.02000,-0.33600
 0.00265280000,-0.02400,-0.33600
 0.00265360000,-0.03000,-0.33600
 0.00265440000,-0.02200,-0.33600
 0.00265520000,-0.01800,-0.33600
 0.00265600000,-0.02400,-0.33600
 0.00265680000,-0.02600,-0.33600
 0.00265760000,-0.02400,-0.33600
 0.00265840000,-0.01400,-0.32800
 0.00265920000,-0.02600,-0.32800
 0.00266000000,-0.02600,-0.33600
 0.00266080000,-0.02200,-0.33600
 0.00266160000,-0.01600,-0.33600
 0.00266240000,-0.02400,-0.32800
 0.00266320000,-0.02600,-0.33600
 0.00266400000,-0.01600,-0.32800
 0.00266480000,-0.02000,-0.33600
 0.00266560000,-0.02400,-0.33600
 0.00266640000,-0.02600,-0.33600
 0.00266720000,-0.01600,-0.32800
 0.00266800000,-0.01600,-0.33600
 0.00266880000,-0.02200,-0.33600
 0.00266960000,-0.02200,-0.33600
 0.00267040000,-0.01200,-0.33600
 0.00267120000,-0.01600,-0.33600
 0.00267200000,-0.02200,-0.32800
 0.00267280000,-0.01800,-0.33600
 0.00267360000,-0.01600,-0.33600
 0.00267440000,-0.01000,-0.33600
 0.00267520000,-0.01800,-0.33600
 0.00267600000,-0.01800,-0.33600
 0.00267680000,-0.01200,-0.33600
 0.00267760000,-0.01200,-0.32800
 0.00267840000,-0.01400,-0.33600
 0.00267920000,-0.01800,-0.33600
 0.00268000000,-0.01600,-0.33600
 0.00268080000,-0.00800,-0.33600
 0.00268160000,-0.01200,-0.33600
 0.00268240000,-0.01800,-0.33600
 0.00268320000,-0.01400,-0.33600
 0.00268400000,-0.00800,-0.32800
 0.00268480000,-0.01400,-0.33600
 0.00268560000,-0.01400,-0.33600
 0.00268640000,-0.01600,-0.33600
 0.00268720000,-0.00400,-0.33600
 0.00268800000,-0.01200,-0.33600
 0.00268880000,-0.01400,-0.33600
 0.00268960000,-0.01200,-0.32800
 0.00269040000,-0.00400,-0.33600
 0.00269120000,-0.00800,-0.33600
 0.00269200000,-0.01400,-0.33600
 0.00269280000,-0.00800,-0.33600
 0.00269360000,-0.00600,-0.33600
 0.00269440000,-0.00400,-0.32800
 0.00269520000,-0.01400,-0.33600
 0.00269600000,-0.00600,-0.33600
 0.00269680000,-0.00400,-0.33600
 0.00269760000,-0.00200,-0.32800
 0.00269840000,-0.01400,-0.33600
 0.00269920000,-0.00800,-0.33600
 0.00270000000,-0.00400,-0.33600
 0.00270080000,-0.00400,-0.32800
 0.00270160000,-0.00800,-0.33600
 0.00270240000,-0.00800,-0.33600
 0.00270320000,-0.00200,-0.32800
 0.00270400000,-0.00200,-0.33600
 0.00270480000,-0.00600,-0.32800
 0.00270560000,-0.00800,-0.33600
 0.00270640000,-0.00400,-0.33600
 0.00270720000,0.00200,-0.32800
 0.00270800000,-0.00600,-0.33600
 0.00270880000,-0.00800,-0.33600
 0.00270960000,-0.00200,-0.33600
 0.00271040000,0.00200,-0.33600
 0.00271120000,-0.00400,-0.33600
 0.00271200000,-0.00800,-0.33600
 0.00271280000,0.00200,-0.33600
 0.00271360000,0.00200,-0.33600
 0.00271440000,-0.00200,-0.32800
 0.00271520000,-0.00800,-0.33600
 0.00271600000,0.00200,-0.33600
 0.00271680000,0.00600,-0.33600
 0.00271760000,-0.00600,-0.33600
 0.00271840000,-0.00200,-0.33600
 0.00271920000,0.00400,-0.33600
 0.00272000000,0.00400,-0.33600
 0.00272080000,-0.00200,-0.33600
 0.00272160000,-0.00200,-0.32800
 0.00272240000,0.00600,-0.32800
 0.00272320000,0.00600,-0.32800
 0.00272400000,0.00,-0.33600
 0.00272480000,0.00,-0.33600
 0.00272560000,0.00600,-0.32800
 0.00272640000,0.00600,-0.32800
 0.00272720000,0.00200,-0.33600
 0.00272800000,0.00,-0.32800
 0.00272880000,0.00200,-0.33600
 0.00272960000,0.01200,-0.33600
 0.00273040000,0.00600,-0.33600
 0.00273120000,0.00200,-0.33600
 0.00273200000,0.00400,-0.33600
 0.00273280000,0.00800,-0.33600
 0.00273360000,0.01200,-0.33600
 0.00273440000,0.00200,-0.33600
 0.00273520000,0.00400,-0.33600
 0.00273600000,0.01000,-0.32800
 0.00273680000,0.01200,-0.32800
 0.00273760000,0.00200,-0.32800
 0.00273840000,0.00400,-0.33600
 0.00273920000,0.00800,-0.33600
 0.00274000000,0.01400,-0.33600
 0.00274080000,0.00800,-0.33600
 0.00274160000,0.00200,-0.33600
 0.00274240000,0.01600,-0.33600
 0.00274320000,0.01400,-0.33600
 0.00274400000,0.00800,-0.33600
 0.00274480000,0.00600,-0.32800
 0.00274560000,0.01200,-0.32800
 0.00274640000,0.01800,-0.33600
 0.00274720000,0.01000,-0.33600
 0.00274800000,0.00800,-0.33600
 0.00274880000,0.01400,-0.33600
 0.00274960000,0.01600,-0.33600
 0.00275040000,0.01200,-0.32800
 0.00275120000,0.01000,-0.33600
 0.00275200000,0.01000,-0.33600
 0.00275280000,0.01800,-0.33600
 0.00275360000,0.01800,-0.32800
 0.00275440000,0.01000,-0.33600
 0.00275520000,0.01400,-0.33600
 0.00275600000,0.01600,-0.33600
 0.00275680000,0.02200,-0.33600
 0.00275760000,0.00800,-0.32800
 0.00275840000,0.01400,-0.33600
 0.00275920000,0.02200,-0.33600
 0.00276000000,0.02000,-0.33600
 0.00276080000,0.01400,-0.33600
 0.00276160000,0.01400,-0.33600
 0.00276240000,0.02400,-0.33600
 0.00276320000,0.01800,-0.32800
 0.00276400000,0.01600,-0.33600
 0.00276480000,0.01200,-0.33600
 0.00276560000,0.02400,-0.32800
 0.00276640000,0.02200,-0.33600
 0.00276720000,0.02000,-0.33600
 0.00276800000,0.01600,-0.33600
 0.00276880000,0.02400,-0.33600
 0.00276960000,0.02400,-0.33600
 0.00277040000,0.01600,-0.33600
 0.00277120000,0.02000,-0.33600
 0.00277200000,0.02400,-0.33600
 0.00277280000,0.02400,-0.33600
 0.00277360000,0.01800,-0.33600
 0.00277440000,0.02200,-0.33600
 0.00277520000,0.02800,-0.33600
 0.00277600000,0.02400,-0.33600
 0.00277680000,0.01600,-0.32800
 0.00277760000,0.02600,-0.33600
 0.00277840000,0.02800,-0.33600
 0.00277920000,0.02600,-0.33600
 0.00278000000,0.02400,-0.33600
 0.00278080000,0.02200,-0.33600
 0.00278160000,0.02800,-0.33600
 0.00278240000,0.02800,-0.32800
 0.00278320000,0.02400,-0.32800
 0.00278400000,0.02200,-0.33600
 0.00278480000,0.02400,-0.33600
 0.00278560000,0.03200,-0.33600
 0.00278640000,0.02600,-0.33600
 0.00278720000,0.02400,-0.32800
 0.00278800000,0.02800,-0.33600
 0.00278880000,0.03000,-0.32800
 0.00278960000,0.03000,-0.33600
 0.00279040000,0.02400,-0.33600
 0.00279120000,0.03000,-0.33600
 0.00279200000,0.03200,-0.33600
 0.00279280000,0.03000,-0.33600
 0.00279360000,0.02200,-0.33600
 0.00279440000,0.03200,-0.33600
 0.00279520000,0.03200,-0.32800
 0.00279600000,0.03000,-0.33600
 0.00279680000,0.02800,-0.33600
 0.00279760000,0.03200,-0.33600
 0.00279840000,0.03200,-0.33600
 0.00279920000,0.03000,-0.33600
 0.00280000000,0.02600,-0.33600
 0.00280080000,0.03200,-0.32800
 0.00280160000,0.03600,-0.32800
 0.00280240000,0.02800,-0.33600
 0.00280320000,0.03000,-0.33600
 0.00280400000,0.03400,-0.33600
 0.00280480000,0.03200,-0.33600
 0.00280560000,0.03200,-0.32800
 0.00280640000,0.02800,-0.33600
 0.00280720000,0.03600,-0.32800
 0.00280800000,0.03800,-0.33600
 0.00280880000,0.03200,-0.32800
 0.00280960000,0.03200,-0.33600
 0.00281040000,0.03600,-0.33600
 0.00281120000,0.03800,-0.33600
 0.00281200000,0.03200,-0.32800
 0.00281280000,0.03600,-0.33600
 0.00281360000,0.03600,-0.33600
 0.00281440000,0.04400,-0.32800
 0.00281520000,0.03200,-0.33600
 0.00281600000,0.03200,-0.33600
 0.00281680000,0.03800,-0.33600
 0.00281760000,0.04200,-0.33600
 0.00281840000,0.03200,-0.33600
 0.00281920000,0.03800,-0.33600
 0.00282000000,0.04000,-0.32800
 0.00282080000,0.03800,-0.33600
 0.00282160000,0.03600,-0.33600
 0.00282240000,0.03400,-0.33600
 0.00282320000,0.04400,-0.33600
 0.00282400000,0.03800,-0.32800
 0.00282480000,0.03600,-0.33600
 0.00282560000,0.04000,-0.32800
 0.00282640000,0.03800,-0.33600
 0.00282720000,0.03600,-0.32800
 0.00282800000,0.04000,-0.33600
 0.00282880000,0.04000,-0.33600
 0.00282960000,0.04400,-0.33600
 0.00283040000,0.03600,-0.32800
 0.00283120000,0.04000,-0.33600
 0.00283200000,0.04200,-0.33600
 0.00283280000,0.04600,-0.33600
 0.00283360000,0.03600,-0.33600
 0.00283440000,0.04200,-0.33600
 0.00283520000,0.04400,-0.33600
 0.00283600000,0.04600,-0.33600
 0.00283680000,0.03800,-0.33600
 0.00283760000,0.04000,-0.33600
 0.00283840000,0.04800,-0.32800
 0.00283920000,0.04600,-0.32800
 0.00284000000,0.04000,-0.33600
 0.00284080000,0.04400,-0.33600
 0.00284160000,0.05200,-0.33600
 0.00284240000,0.04200,-0.33600
 0.00284320000,0.04000,-0.33600
 0.00284400000,0.04600,-0.33600
 0.00284480000,0.05400,-0.33600
 0.00284560000,0.04200,-0.33600
 0.00284640000,0.04400,-0.33600
 0.00284720000,0.05200,-0.33600
 0.00284800000,0.05400,-0.33600
 0.00284880000,0.04200,-0.32800
 0.00284960000,0.04800,-0.33600
 0.00285040000,0.05200,-0.33600
 0.00285120000,0.05000,-0.33600
 0.00285200000,0.04400,-0.33600
 0.00285280000,0.04800,-0.33600
 0.00285360000,0.05800,-0.32800
 0.00285440000,0.04800,-0.33600
 0.00285520000,0.04800,-0.33600
 0.00285600000,0.05200,-0.33600
 0.00285680000,0.05400,-0.32800
 0.00285760000,0.04400,-0.33600
 0.00285840000,0.05200,-0.33600
 0.00285920000,0.05400,-0.32800
 0.00286000000,0.05800,-0.33600
 0.00286080000,0.04600,-0.33600
 0.00286160000,0.05400,-0.33600
 0.00286240000,0.05800,-0.33600
 0.00286320000,0.05000,-0.32800
 0.00286400000,0.04800,-0.32800
 0.00286480000,0.05800,-0.33600
 0.00286560000,0.05800,-0.33600
 0.00286640000,0.05400,-0.33600
 0.00286720000,0.05200,-0.33600
 0.00286800000,0.05600,-0.33600
 0.00286880000,0.06200,-0.33600
 0.00286960000,0.05000,-0.33600
 0.00287040000,0.05600,-0.32800
 0.00287120000,0.06200,-0.33600
 0.00287200000,0.05400,-0.32800
 0.00287280000,0.05200,-0.33600
 0.00287360000,0.05800,-0.32800
 0.00287440000,0.06000,-0.33600
 0.00287520000,0.05400,-0.32800
 0.00287600000,0.05600,-0.32800
 0.00287680000,0.06200,-0.32800
 0.00287760000,0.06400,-0.33600
 0.00287840000,0.05200,-0.33600
 0.00287920000,0.06200,-0.33600
 0.00288000000,0.06400,-0.33600
 0.00288080000,0.05400,-0.32800
 0.00288160000,0.06000,-0.33600
 0.00288240000,0.06200,-0.33600
 0.00288320000,0.06400,-0.33600
 0.00288400000,0.05600,-0.33600
 0.00288480000,0.05800,-0.33600
 0.00288560000,0.06600,-0.33600
 0.00288640000,0.06400,-0.33600
 0.00288720000,0.05800,-0.33600
 0.00288800000,0.06200,-0.33600
 0.00288880000,0.06800,-0.33600
 0.00288960000,0.06200,-0.32800
 0.00289040000,0.06000,-0.32800
 0.00289120000,0.06000,-0.33600
 0.00289200000,0.07200,-0.32800
 0.00289280000,0.06200,-0.33600
 0.00289360000,0.06400,-0.33600
 0.00289440000,0.06800,-0.33600
 0.00289520000,0.06800,-0.33600
 0.00289600000,0.06400,-0.33600
 0.00289680000,0.06200,-0.33600
 0.00289760000,0.06800,-0.33600
 0.00289840000,0.07000,-0.33600
 0.00289920000,0.06400,-0.33600
 0.00290000000,0.06600,-0.32800
 0.00290080000,0.07000,-0.33600
 0.00290160000,0.06800,-0.33600
 0.00290240000,0.06400,-0.33600
 0.00290320000,0.06800,-0.32800
 0.00290400000,0.07400,-0.33600
 0.00290480000,0.07000,-0.33600
 0.00290560000,0.06400,-0.32800
 0.00290640000,0.07000,-0.33600
 0.00290720000,0.07600,-0.33600
 0.00290800000,0.06600,-0.33600
 0.00290880000,0.06800,-0.33600
 0.00290960000,0.07000,-0.33600
 0.00291040000,0.07800,-0.32800
 0.00291120000,0.06600,-0.33600
 0.00291200000,0.06800,-0.33600
 0.00291280000,0.07600,-0.32800
 0.00291360000,0.07600,-0.33600
 0.00291440000,0.07000,-0.33600
 0.00291520000,0.06800,-0.33600
 0.00291600000,0.07600,-0.32800
 0.00291680000,0.07400,-0.33600
 0.00291760000,0.07200,-0.32800
 0.00291840000,0.07000,-0.33600
 0.00291920000,0.07800,-0.32800
 0.00292000000,0.07200,-0.33600
 0.00292080000,0.07200,-0.33600
 0.00292160000,0.07200,-0.32800
 0.00292240000,0.07800,-0.33600
 0.00292320000,0.07800,-0.33600
 0.00292400000,0.07200,-0.32800
 0.00292480000,0.07600,-0.33600
 0.00292560000,0.08000,-0.33600
 0.00292640000,0.07600,-0.33600
 0.00292720000,0.07400,-0.32800
 0.00292800000,0.08000,-0.32800
 0.00292880000,0.08400,-0.32800
 0.00292960000,0.07400,-0.32800
 0.00293040000,0.07800,-0.33600
 0.00293120000,0.08000,-0.32800
 0.00293200000,0.08400,-0.32800
 0.00293280000,0.07400,-0.32800
 0.00293360000,0.07800,-0.32800
 0.00293440000,0.08600,-0.33600
 0.00293520000,0.08200,-0.32800
 0.00293600000,0.07600,-0.33600
 0.00293680000,0.07800,-0.32800
 0.00293760000,0.08800,-0.33600
 0.00293840000,0.08000,-0.33600
 0.00293920000,0.07800,-0.32800
 0.00294000000,0.07800,-0.33600
 0.00294080000,0.08600,-0.33600
 0.00294160000,0.08400,-0.33600
 0.00294240000,0.08000,-0.33600
 0.00294320000,0.08000,-0.33600
 0.00294400000,0.08600,-0.33600
 0.00294480000,0.08600,-0.33600
 0.00294560000,0.08000,-0.32800
 0.00294640000,0.08400,-0.33600
 0.00294720000,0.08400,-0.33600
 0.00294800000,0.09000,-0.33600
 0.00294880000,0.08400,-0.33600
 0.00294960000,0.08200,-0.33600
 0.00295040000,0.08800,-0.33600
 0.00295120000,0.09400,-0.33600
 0.00295200000,0.08200,-0.33600
 0.00295280000,0.08400,-0.33600
 0.00295360000,0.08800,-0.33600
 0.00295440000,0.08800,-0.32800
 0.00295520000,0.08800,-0.32800
 0.00295600000,0.08200,-0.33600
 0.00295680000,0.09000,-0.33600
 0.00295760000,0.09200,-0.32800
 0.00295840000,0.08600,-0.33600
 0.00295920000,0.08600,-0.33600
 0.00296000000,0.08800,-0.33600
 0.00296080000,0.09400,-0.33600
 0.00296160000,0.08600,-0.33600
 0.00296240000,0.08600,-0.32800
 0.00296320000,0.09000,-0.33600
 0.00296400000,0.09400,-0.33600
 0.00296480000,0.08800,-0.33600
 0.00296560000,0.08400,-0.33600
 0.00296640000,0.09400,-0.33600
 0.00296720000,0.09400,-0.33600
 0.00296800000,0.08800,-0.33600
 0.00296880000,0.08800,-0.33600
 0.00296960000,0.09400,-0.32800
 0.00297040000,0.09400,-0.33600
 0.00297120000,0.09400,-0.33600
 0.00297200000,0.08800,-0.32800
 0.00297280000,0.09600,-0.32800
 0.00297360000,0.09400,-0.33600
 0.00297440000,0.09200,-0.33600
 0.00297520000,0.09400,-0.33600
 0.00297600000,0.09400,-0.33600
 0.00297680000,0.09800,-0.33600
 0.00297760000,0.09400,-0.33600
 0.00297840000,0.09400,-0.33600
 0.00297920000,0.09600,-0.32800
 0.00298000000,0.09800,-0.33600
